00:00:12, iterate for Baldwin at Montgomery (3225) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Baltic St & 5 Ave (3417) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bank St & Hudson St (346) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Bank St & Washington St (238) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Banker St & Meserole Ave (3109) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Barclay St & Church St (417) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Barrow St & Hudson St (127) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bayard St & Baxter St (355) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bayard St & Leonard St (3452) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Beaver St & Fayette St (3823) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bedford Ave & Bergen St (3571) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bedford Ave & Montgomery St (3803) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Bedford Ave & Nassau Ave (3107) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bedford Ave & S 9 St (443) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bergen Ave (3679) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Bergen St & Flatbush Ave (3414) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Bergen St & Smith St (3409) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bergen St & Vanderbilt Ave (3558) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Berkeley Pl & 6 Ave (3339) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Berkeley Pl & 7 Ave (3346) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Berry St & N 8 St (3092) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bialystoker Pl & Delancey St (356) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Boerum St & Broadway (3071) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Bond St & Bergen St (3411) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Bond St & Fulton St (3232) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Broad St & Bridge St (260) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Broadway & 12 St (3589) 2019-11-28 to 2020-04-03)
00:00:08, iterate for Broadway & Battery Pl (304) 2020-01-10 to 2020-04-03)
00:00:14, iterate for Broadway & Berry St (389) 2019-11-28 to 2020-04-03)
00:00:19, iterate for Broadway & E 14 St (285) 2019-11-28 to 2020-04-03)
00:00:17, iterate for Broadway & E 22 St (402) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Broadway & Furman Ave (3825) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Broadway & Hancock St (3831) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Broadway & Kosciuszko St (3837) 2019-11-28 to 2020-04-03)
00:00:27, iterate for Broadway & Madison St (3879) 2019-11-28 to 2020-04-03)
00:00:23, iterate for Broadway & Moylan Pl (3547) 2019-11-28 to 2020-04-03)
00:00:20, iterate for Broadway & Roebling St (3078) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Broadway & W 122 St (3545) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Broadway & W 25 St (3641) 2019-11-28 to 2020-04-03)
00:00:16, iterate for Broadway & W 29 St (486) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Broadway & W 36 St (267) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Broadway & W 37 St (362) 2019-11-28 to 2020-04-03)
00:00:18, iterate for Broadway & W 38 St (533) 2019-11-28 to 2020-04-03)
00:00:30, iterate for Broadway & W 41 St (465) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Broadway & W 49 St (173) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Broadway & W 51 St (500) 2019-11-28 to 2020-04-03)
00:00:17, iterate for Broadway & W 53 St (469) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Broadway & W 56 St (468) 2019-11-28 to 2020-04-03)
00:00:16, iterate for Broadway & W 60 St (499) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Broadway & Whipple St (3067) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Brooklyn Bridge Park - Pier 2 (3782) 2019-11-28 to 2020-04-03)
00:00:21, iterate for Brunswick & 6th (3269) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Brunswick St (3209) 2019-11-28 to 2020-04-03)
00:00:24, iterate for Bus Slip & State St (427) 2019-11-28 to 2020-04-03)
00:00:17, iterate for Bushwick Ave & Dekalb Ave (3842) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Bushwick Ave & Forrest St (3822) 2019-11-28 to 2020-04-03)
00:00:15, iterate for Bushwick Ave & Furman Ave (3871) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Bushwick Ave & Harman St (3838) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Bushwick Ave & Linden St (3836) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Bushwick Ave & McKibbin St (3764) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bushwick Ave & Powers St (3083) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Bushwick Ave & Stagg St (3765) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Butler St & Court St (3303) 2019-11-28 to 2020-04-03)
00:00:14, iterate for Cadman Plaza E & Johnson St (3723) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Cadman Plaza E & Red Cross Pl (321) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Calyer St & Jewel St (3818) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Cambridge Pl & Gates Ave (3049) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Canal St & Rutgers St (307) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Carlton Ave & Dean St (3537) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Carlton Ave & Flushing Ave (242) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Carlton Ave & Park Ave (419) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Carmine St & 6 Ave (368) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Carroll St & 5 Ave (3364) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Carroll St & 6 Ave (3361) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Carroll St & Bond St (3377) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Carroll St & Columbia St (3389) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Carroll St & Franklin Ave (3590) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Carroll St & Smith St (3382) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Carroll St & Washington Ave (3587) 2019-11-28 to 2020-04-03)
00:00:13, iterate for Cathedral Pkwy & Broadway (3383) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Catherine St & Monroe St (2009) 2019-11-28 to 2020-04-03)
00:00:10, iterate for Cedar St & Evergreen Ave (3847) 2019-11-28 to 2020-04-03)
00:00:12, iterate for Cedar St & Myrtle Ave (3761) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Center Blvd & 48 Ave (3613) 2019-11-28 to 2020-04-03)
00:00:11, iterate for Center Blvd & 51 Ave (3726) 2019-11-28 to 2020-04-03)
